        NN     FT     ST      E       DCG
No.243: 0.000	 0.000	 0.000	 0.000	 0.150
No.244: 0.000	 0.000	 0.000	 0.000	 0.152
No.245: 0.000	 0.000	 0.000	 0.000	 0.158
No.246: 0.000	 0.000	 0.000	 0.000	 0.158
No.247: 0.000	 0.000	 0.000	 0.000	 0.155
No.248: 0.000	 0.000	 0.000	 0.000	 0.154
No.249: 0.000	 0.000	 0.000	 0.000	 0.156
No.250: 0.000	 0.000	 0.000	 0.000	 0.164
No.251: 0.000	 0.000	 0.000	 0.000	 0.153
No.252: 0.000	 0.000	 0.000	 0.000	 0.166
No.253: 0.000	 0.000	 0.000	 0.000	 0.168
No.254: 0.000	 0.000	 0.000	 0.000	 0.153
No.255: 0.000	 0.000	 0.000	 0.000	 0.150
No.256: 0.000	 0.000	 0.000	 0.000	 0.155
No.257: 1.000	 0.200	 0.200	 0.054	 0.397
No.258: 0.000	 0.000	 0.000	 0.000	 0.158
No.259: 0.000	 0.000	 0.000	 0.000	 0.154
No.260: 0.000	 0.000	 0.000	 0.000	 0.150
No.261: 0.000	 0.000	 0.000	 0.054	 0.187
No.262: 0.000	 0.000	 0.000	 0.000	 0.154
No.263: 0.000	 0.000	 0.000	 0.000	 0.170
No.264: 0.000	 0.000	 0.000	 0.000	 0.156
No.265: 0.000	 0.000	 0.000	 0.000	 0.153
No.266: 0.000	 0.000	 0.000	 0.000	 0.158
No.267: 0.000	 0.000	 0.000	 0.000	 0.162
No.268: 0.000	 0.000	 0.000	 0.000	 0.149
No.269: 0.000	 0.000	 0.000	 0.000	 0.156
No.270: 0.000	 0.000	 0.000	 0.000	 0.153
No.271: 0.000	 0.000	 0.000	 0.000	 0.158
No.272: 0.000	 0.000	 0.000	 0.000	 0.149
No.273: 0.000	 0.000	 0.000	 0.054	 0.182
No.274: 0.000	 0.000	 0.000	 0.000	 0.163
No.275: 0.000	 0.000	 0.000	 0.000	 0.158
No.276: 0.000	 0.000	 0.000	 0.000	 0.157
No.277: 0.000	 0.000	 0.000	 0.000	 0.164
No.278: 0.000	 0.000	 0.000	 0.000	 0.153
No.279: 0.000	 0.000	 0.000	 0.000	 0.153
No.280: 0.000	 0.000	 0.000	 0.000	 0.154
No.281: 0.000	 0.000	 0.000	 0.000	 0.170
No.282: 0.000	 0.000	 0.000	 0.000	 0.150
No.283: 0.000	 0.000	 0.000	 0.000	 0.155
No.284: 0.000	 0.000	 0.000	 0.000	 0.161
No.285: 0.000	 0.000	 0.000	 0.054	 0.184
No.286: 0.000	 0.000	 0.000	 0.054	 0.179
No.287: 0.000	 0.000	 0.000	 0.000	 0.167
No.288: 0.000	 0.000	 0.000	 0.000	 0.158
No.289: 0.000	 0.000	 0.000	 0.000	 0.159
No.290: 0.000	 0.000	 0.000	 0.000	 0.157
No.291: 0.000	 0.000	 0.000	 0.000	 0.163
No.292: 0.000	 0.000	 0.000	 0.000	 0.161
No.293: 0.000	 0.000	 0.000	 0.000	 0.149
No.294: 0.000	 0.000	 0.000	 0.000	 0.157
No.295: 0.000	 0.000	 0.000	 0.000	 0.161
No.296: 0.000	 0.000	 0.000	 0.054	 0.175
No.297: 0.000	 0.000	 0.000	 0.000	 0.158
No.298: 0.000	 0.000	 0.000	 0.000	 0.150
No.299: 0.000	 0.000	 0.000	 0.000	 0.156
No.300: 0.000	 0.000	 0.000	 0.000	 0.155
No.301: 0.000	 0.000	 0.000	 0.000	 0.169
No.302: 0.000	 0.200	 0.200	 0.054	 0.256
No.303: 0.000	 0.000	 0.000	 0.000	 0.166
No.304: 0.000	 0.000	 0.000	 0.000	 0.152
No.305: 0.000	 0.000	 0.000	 0.000	 0.163
No.306: 0.000	 0.000	 0.000	 0.000	 0.166
No.307: 0.000	 0.000	 0.000	 0.000	 0.166
No.308: 0.000	 0.000	 0.000	 0.000	 0.163
No.309: 0.000	 0.000	 0.000	 0.000	 0.150
No.310: 0.000	 0.000	 0.200	 0.054	 0.225
No.311: 0.000	 0.000	 0.000	 0.000	 0.158
No.312: 0.000	 0.000	 0.000	 0.000	 0.151
No.313: 0.000	 0.000	 0.200	 0.054	 0.210
No.314: 0.000	 0.000	 0.000	 0.000	 0.152
No.315: 0.000	 0.000	 0.000	 0.000	 0.160
No.316: 0.000	 0.000	 0.200	 0.054	 0.210
No.317: 0.000	 0.000	 0.000	 0.000	 0.160
No.318: 0.000	 0.000	 0.000	 0.000	 0.152
No.319: 0.000	 0.000	 0.000	 0.000	 0.150
No.320: 0.000	 0.000	 0.000	 0.000	 0.151
No.321: 0.000	 0.000	 0.000	 0.000	 0.188
No.322: 0.000	 0.000	 0.000	 0.050	 0.229
No.323: 0.000	 0.000	 0.000	 0.000	 0.202
No.324: 0.000	 0.000	 0.000	 0.000	 0.178
No.325: 0.000	 0.000	 0.000	 0.000	 0.179
No.326: 0.000	 0.000	 0.000	 0.000	 0.179
No.327: 0.000	 0.000	 0.000	 0.000	 0.207
No.328: 0.000	 0.000	 0.000	 0.000	 0.206
No.329: 0.000	 0.000	 0.000	 0.000	 0.178
No.330: 0.000	 0.000	 0.000	 0.000	 0.178
No.331: 0.000	 0.000	 0.000	 0.050	 0.215
No.332: 0.000	 0.000	 0.000	 0.000	 0.204
No.333: 0.000	 0.000	 0.000	 0.000	 0.179
No.334: 0.000	 0.000	 0.000	 0.000	 0.178
No.335: 0.000	 0.000	 0.000	 0.000	 0.194
No.336: 0.000	 0.000	 0.000	 0.050	 0.218
No.337: 0.000	 0.000	 0.000	 0.000	 0.206
No.338: 0.000	 0.000	 0.000	 0.000	 0.199
No.339: 0.000	 0.000	 0.000	 0.000	 0.180
No.340: 0.000	 0.000	 0.000	 0.000	 0.180
No.341: 0.000	 0.000	 0.000	 0.050	 0.226
No.342: 0.000	 0.000	 0.000	 0.000	 0.202
No.343: 0.000	 0.000	 0.000	 0.000	 0.178
No.344: 0.000	 0.125	 0.125	 0.050	 0.283
No.345: 0.000	 0.000	 0.000	 0.000	 0.178
No.346: 0.000	 0.000	 0.000	 0.000	 0.207
No.347: 0.000	 0.125	 0.125	 0.050	 0.405
No.348: 0.000	 0.000	 0.000	 0.050	 0.221
No.349: 0.000	 0.000	 0.000	 0.000	 0.184
No.350: 0.000	 0.000	 0.000	 0.000	 0.185
No.351: 0.000	 0.000	 0.250	 0.100	 0.261
No.352: 0.000	 0.125	 0.125	 0.050	 0.404
No.353: 0.000	 0.000	 0.000	 0.000	 0.178
No.354: 0.000	 0.125	 0.125	 0.050	 0.248
No.355: 0.000	 0.000	 0.000	 0.000	 0.178
No.356: 0.000	 0.000	 0.000	 0.000	 0.199
No.357: 0.000	 0.000	 0.000	 0.000	 0.178
No.358: 0.000	 0.000	 0.000	 0.000	 0.189
No.359: 0.000	 0.000	 0.000	 0.000	 0.210
No.360: 0.000	 0.000	 0.000	 0.000	 0.178
No.361: 0.000	 0.125	 0.125	 0.050	 0.254
No.362: 0.000	 0.000	 0.000	 0.000	 0.190
No.363: 0.000	 0.000	 0.000	 0.000	 0.204
No.364: 0.000	 0.000	 0.000	 0.000	 0.182
No.365: 0.000	 0.000	 0.000	 0.000	 0.211
No.366: 0.000	 0.000	 0.000	 0.000	 0.178
No.367: 0.000	 0.000	 0.000	 0.000	 0.178
No.368: 0.000	 0.000	 0.000	 0.000	 0.223
No.369: 0.000	 0.000	 0.000	 0.000	 0.180
No.370: 0.000	 0.000	 0.000	 0.000	 0.214
No.371: 0.000	 0.000	 0.000	 0.000	 0.229
No.372: 0.000	 0.000	 0.000	 0.000	 0.178
No.373: 0.000	 0.000	 0.000	 0.000	 0.178
No.374: 0.000	 0.000	 0.000	 0.000	 0.178
No.375: 0.000	 0.125	 0.125	 0.050	 0.256
No.376: 0.000	 0.000	 0.000	 0.000	 0.178
No.377: 0.000	 0.000	 0.000	 0.000	 0.179
No.378: 0.000	 0.000	 0.000	 0.000	 0.179
No.379: 0.000	 0.000	 0.000	 0.000	 0.195
No.380: 0.000	 0.000	 0.000	 0.000	 0.187
No.381: 0.000	 0.000	 0.000	 0.000	 0.178
No.382: 0.000	 0.000	 0.000	 0.000	 0.196
No.383: 0.000	 0.000	 0.000	 0.000	 0.211
No.384: 0.000	 0.000	 0.000	 0.000	 0.215
No.385: 0.000	 0.000	 0.000	 0.000	 0.206
No.386: 0.000	 0.000	 0.000	 0.000	 0.198
No.387: 0.000	 0.000	 0.000	 0.000	 0.202
No.388: 0.000	 0.000	 0.000	 0.000	 0.206
No.389: 0.000	 0.000	 0.000	 0.000	 0.195
No.390: 0.000	 0.000	 0.000	 0.000	 0.183
No.391: 0.000	 0.000	 0.000	 0.000	 0.178
No.392: 0.000	 0.000	 0.000	 0.000	 0.178
No.393: 0.000	 0.000	 0.000	 0.000	 0.199
No.394: 0.000	 0.000	 0.000	 0.000	 0.186
No.395: 0.000	 0.125	 0.250	 0.100	 0.338
No.396: 0.000	 0.000	 0.000	 0.000	 0.201
No.397: 0.000	 0.000	 0.000	 0.000	 0.204
No.398: 0.000	 0.000	 0.000	 0.000	 0.179
No.399: 0.000	 0.000	 0.000	 0.000	 0.199
No.400: 0.000	 0.000	 0.000	 0.000	 0.186
No.401: 0.000	 0.000	 0.000	 0.000	 0.134
No.402: 0.000	 0.000	 0.000	 0.000	 0.186
No.403: 0.000	 0.000	 0.000	 0.000	 0.159
No.404: 0.000	 0.000	 0.000	 0.000	 0.144
No.405: 0.000	 0.000	 0.000	 0.056	 0.210
No.406: 0.000	 0.000	 0.000	 0.000	 0.144
No.407: 0.000	 0.000	 0.000	 0.000	 0.135
No.408: 0.000	 0.000	 0.000	 0.056	 0.188
No.409: 0.000	 0.000	 0.000	 0.000	 0.140
No.410: 0.000	 0.000	 0.000	 0.056	 0.199
No.411: 0.000	 0.000	 0.000	 0.056	 0.178
No.412: 0.000	 0.000	 0.000	 0.000	 0.134
No.413: 0.000	 0.000	 0.000	 0.000	 0.136
No.414: 0.000	 0.000	 0.000	 0.000	 0.136
No.415: 0.000	 0.000	 0.000	 0.000	 0.158
No.416: 0.000	 0.000	 0.000	 0.000	 0.179
No.417: 0.000	 0.000	 0.000	 0.000	 0.135
No.418: 0.000	 0.000	 0.000	 0.000	 0.153
No.419: 0.000	 0.000	 0.000	 0.000	 0.162
No.420: 0.000	 0.000	 0.000	 0.000	 0.135
No.421: 0.000	 0.000	 0.000	 0.000	 0.164
No.422: 0.000	 0.000	 0.000	 0.000	 0.155
No.423: 0.000	 0.000	 0.000	 0.000	 0.135
No.424: 0.000	 0.000	 0.000	 0.000	 0.135
No.425: 0.000	 0.000	 0.000	 0.000	 0.141
No.426: 0.000	 0.000	 0.000	 0.000	 0.158
No.427: 0.000	 0.000	 0.000	 0.000	 0.137
No.428: 0.000	 0.000	 0.000	 0.000	 0.140
No.429: 0.000	 0.000	 0.000	 0.000	 0.156
No.430: 0.000	 0.000	 0.000	 0.000	 0.146
No.431: 0.000	 0.000	 0.000	 0.000	 0.135
No.432: 0.000	 0.000	 0.000	 0.056	 0.159
No.433: 0.000	 0.000	 0.000	 0.056	 0.181
No.434: 0.000	 0.000	 0.000	 0.000	 0.134
No.435: 0.000	 0.000	 0.250	 0.056	 0.239
No.436: 0.000	 0.000	 0.000	 0.000	 0.135
No.437: 0.000	 0.000	 0.000	 0.000	 0.134
No.438: 0.000	 0.000	 0.000	 0.000	 0.135
No.439: 0.000	 0.000	 0.000	 0.000	 0.131
No.440: 0.000	 0.000	 0.000	 0.056	 0.161
No.441: 0.000	 0.000	 0.000	 0.000	 0.134
No.442: 0.000	 0.000	 0.000	 0.000	 0.141
No.443: 0.000	 0.000	 0.000	 0.056	 0.197
No.444: 0.000	 0.000	 0.000	 0.000	 0.152
No.445: 0.000	 0.000	 0.000	 0.000	 0.134
No.446: 0.000	 0.000	 0.000	 0.000	 0.185
No.447: 0.000	 0.000	 0.000	 0.000	 0.135
No.448: 0.000	 0.000	 0.000	 0.000	 0.135
No.449: 0.000	 0.000	 0.000	 0.000	 0.146
No.450: 0.000	 0.000	 0.000	 0.000	 0.135
No.451: 0.000	 0.000	 0.250	 0.056	 0.208
No.452: 0.000	 0.000	 0.000	 0.000	 0.135
No.453: 0.000	 0.000	 0.000	 0.000	 0.143
No.454: 0.000	 0.000	 0.000	 0.000	 0.157
No.455: 0.000	 0.000	 0.000	 0.000	 0.157
No.456: 0.000	 0.000	 0.000	 0.000	 0.137
No.457: 0.000	 0.000	 0.000	 0.000	 0.134
No.458: 0.000	 0.000	 0.000	 0.000	 0.138
No.459: 0.000	 0.000	 0.000	 0.056	 0.207
No.460: 0.000	 0.000	 0.000	 0.000	 0.186
No.461: 0.000	 0.000	 0.000	 0.000	 0.135
No.462: 0.000	 0.000	 0.000	 0.000	 0.134
No.463: 0.000	 0.000	 0.000	 0.000	 0.154
No.464: 0.000	 0.000	 0.000	 0.056	 0.162
No.465: 0.000	 0.000	 0.000	 0.000	 0.152
No.466: 0.000	 0.000	 0.000	 0.000	 0.141
No.467: 0.000	 0.000	 0.000	 0.000	 0.151
No.468: 0.000	 0.000	 0.250	 0.056	 0.255
No.469: 0.000	 0.000	 0.000	 0.000	 0.140
No.470: 0.000	 0.000	 0.000	 0.000	 0.138
No.471: 0.000	 0.000	 0.000	 0.000	 0.165
No.472: 0.000	 0.000	 0.000	 0.000	 0.134
No.473: 0.000	 0.000	 0.000	 0.000	 0.134
No.474: 0.000	 0.000	 0.000	 0.000	 0.138
No.475: 0.000	 0.000	 0.000	 0.056	 0.195
No.476: 0.000	 0.000	 0.000	 0.056	 0.170
No.477: 0.000	 0.000	 0.000	 0.000	 0.141
No.478: 0.000	 0.000	 0.000	 0.000	 0.153
No.479: 0.000	 0.000	 0.000	 0.000	 0.134
No.480: 0.000	 0.000	 0.000	 0.000	 0.151
