        NN     FT     ST      E       DCG
No.245: 0.000	 0.000	 0.000	 0.000	 0.196
No.246: 0.000	 0.000	 0.000	 0.000	 0.204
No.247: 0.000	 0.000	 0.125	 0.050	 0.319
No.248: 0.000	 0.000	 0.000	 0.050	 0.286
No.249: 0.000	 0.000	 0.000	 0.100	 0.286
No.250: 0.000	 0.000	 0.000	 0.100	 0.250
No.251: 0.000	 0.000	 0.000	 0.000	 0.206
No.252: 0.000	 0.000	 0.000	 0.000	 0.153
No.253: 0.000	 0.000	 0.000	 0.000	 0.159
No.254: 0.000	 0.000	 0.000	 0.000	 0.182
No.255: 0.000	 0.000	 0.000	 0.000	 0.149
No.256: 0.000	 0.000	 0.000	 0.000	 0.209
No.257: 0.000	 0.000	 0.000	 0.000	 0.156
No.258: 0.000	 0.000	 0.000	 0.000	 0.181
No.259: 0.000	 0.000	 0.000	 0.000	 0.201
No.260: 0.000	 0.000	 0.000	 0.000	 0.190
No.261: 0.000	 0.000	 0.000	 0.056	 0.223
No.262: 0.000	 0.000	 0.000	 0.000	 0.161
No.263: 0.000	 0.000	 0.000	 0.000	 0.210
No.264: 0.000	 0.000	 0.000	 0.000	 0.166
No.265: 0.000	 0.000	 0.000	 0.056	 0.199
No.266: 0.000	 0.000	 0.000	 0.000	 0.156
No.267: 0.000	 0.000	 0.000	 0.000	 0.186
No.268: 0.000	 0.000	 0.000	 0.000	 0.157
No.269: 0.000	 0.000	 0.000	 0.167	 0.268
No.270: 0.000	 0.000	 0.000	 0.056	 0.201
No.271: 0.000	 0.000	 0.000	 0.000	 0.174
No.272: 0.000	 0.000	 0.000	 0.000	 0.155
No.273: 0.000	 0.000	 0.000	 0.000	 0.147
No.274: 0.000	 0.000	 0.000	 0.000	 0.180
No.275: 0.000	 0.000	 0.000	 0.056	 0.214
No.276: 0.000	 0.000	 0.000	 0.000	 0.172
No.277: 0.000	 0.000	 0.000	 0.056	 0.205
No.278: 0.000	 0.000	 0.000	 0.000	 0.166
No.279: 0.000	 0.000	 0.000	 0.000	 0.177
No.280: 0.000	 0.000	 0.000	 0.000	 0.168
No.281: 0.000	 0.000	 0.000	 0.000	 0.146
No.282: 0.000	 0.000	 0.000	 0.000	 0.167
No.283: 0.000	 0.000	 0.000	 0.000	 0.152
No.284: 0.000	 0.000	 0.000	 0.056	 0.201
No.285: 0.000	 0.000	 0.000	 0.000	 0.140
No.286: 0.000	 0.000	 0.000	 0.111	 0.247
No.287: 0.000	 0.000	 0.000	 0.000	 0.144
