        NN     FT     ST      E       DCG
No.226: 0.000	 0.000	 0.000	 0.000	 0.146
No.227: 0.000	 0.000	 0.000	 0.000	 0.151
No.228: 0.000	 0.000	 0.000	 0.000	 0.174
No.229: 0.000	 0.000	 0.000	 0.000	 0.143
No.230: 0.000	 0.000	 0.000	 0.000	 0.154
No.231: 0.000	 0.000	 0.000	 0.000	 0.141
No.232: 0.000	 0.000	 0.000	 0.000	 0.139
No.233: 0.000	 0.000	 0.000	 0.000	 0.155
No.234: 0.000	 0.000	 0.000	 0.000	 0.141
No.235: 0.000	 0.000	 0.000	 0.000	 0.137
No.236: 0.000	 0.000	 0.000	 0.000	 0.139
No.237: 0.000	 0.000	 0.000	 0.000	 0.148
No.238: 0.000	 0.000	 0.000	 0.000	 0.139
No.239: 0.000	 0.000	 0.000	 0.000	 0.145
No.240: 0.000	 0.000	 0.000	 0.000	 0.138
No.241: 0.000	 0.000	 0.000	 0.054	 0.248
No.242: 0.000	 0.000	 0.200	 0.162	 0.325
No.243: 0.000	 0.000	 0.000	 0.054	 0.257
No.244: 0.000	 0.000	 0.000	 0.054	 0.252
No.245: 0.000	 0.000	 0.200	 0.108	 0.295
No.246: 0.000	 0.000	 0.000	 0.162	 0.286
No.247: 0.000	 0.000	 0.000	 0.054	 0.264
No.248: 0.000	 0.000	 0.000	 0.000	 0.183
No.249: 0.000	 0.000	 0.000	 0.054	 0.232
No.250: 0.000	 0.000	 0.200	 0.054	 0.286
No.251: 0.000	 0.000	 0.000	 0.000	 0.156
No.252: 0.000	 0.000	 0.000	 0.108	 0.287
No.253: 0.000	 0.000	 0.000	 0.108	 0.268
No.254: 0.000	 0.000	 0.000	 0.000	 0.199
No.255: 0.000	 0.000	 0.000	 0.162	 0.286
No.256: 0.000	 0.200	 0.200	 0.054	 0.310
No.257: 0.000	 0.000	 0.000	 0.162	 0.307
No.258: 0.000	 0.000	 0.000	 0.108	 0.305
No.259: 0.000	 0.000	 0.000	 0.000	 0.174
No.260: 0.000	 0.000	 0.000	 0.108	 0.254
No.261: 0.000	 0.000	 0.200	 0.162	 0.307
No.262: 0.000	 0.000	 0.000	 0.162	 0.284
No.263: 0.000	 0.000	 0.200	 0.108	 0.299
No.264: 0.000	 0.000	 0.200	 0.108	 0.329
No.265: 0.000	 0.000	 0.000	 0.108	 0.283
No.266: 0.000	 0.000	 0.000	 0.108	 0.244
No.267: 0.000	 0.000	 0.000	 0.108	 0.244
No.268: 0.000	 0.000	 0.000	 0.000	 0.154
No.269: 0.000	 0.000	 0.000	 0.000	 0.154
No.270: 0.000	 0.000	 0.000	 0.000	 0.184
No.271: 0.000	 0.000	 0.000	 0.108	 0.247
No.272: 0.000	 0.000	 0.200	 0.108	 0.315
No.273: 0.000	 0.000	 0.000	 0.162	 0.288
No.274: 0.000	 0.000	 0.000	 0.108	 0.285
No.275: 0.000	 0.000	 0.000	 0.000	 0.162
No.276: 0.000	 0.000	 0.400	 0.162	 0.357
No.277: 0.000	 0.000	 0.000	 0.000	 0.175
No.278: 0.000	 0.000	 0.000	 0.054	 0.248
No.279: 0.000	 0.000	 0.000	 0.108	 0.275
No.280: 1.000	 0.400	 0.400	 0.162	 0.583
No.281: 0.000	 0.000	 0.000	 0.000	 0.161
No.282: 0.000	 0.000	 0.000	 0.162	 0.307
No.283: 0.000	 0.000	 0.000	 0.162	 0.283
No.284: 0.000	 0.000	 0.000	 0.162	 0.310
No.285: 0.000	 0.000	 0.000	 0.000	 0.167
No.286: 0.000	 0.000	 0.000	 0.108	 0.294
No.287: 0.000	 0.000	 0.000	 0.000	 0.248
No.288: 0.000	 0.000	 0.000	 0.054	 0.282
No.289: 0.000	 0.000	 0.000	 0.000	 0.188
No.290: 0.000	 0.000	 0.000	 0.000	 0.199
No.291: 0.000	 0.000	 0.200	 0.162	 0.312
No.292: 0.000	 0.000	 0.200	 0.162	 0.311
No.293: 0.000	 0.000	 0.000	 0.000	 0.155
No.294: 0.000	 0.000	 0.200	 0.108	 0.302
No.295: 0.000	 0.000	 0.000	 0.108	 0.283
No.296: 0.000	 0.000	 0.000	 0.054	 0.258
No.297: 0.000	 0.000	 0.000	 0.270	 0.315
No.298: 0.000	 0.000	 0.000	 0.000	 0.171
No.299: 0.000	 0.000	 0.000	 0.054	 0.243
No.300: 0.000	 0.000	 0.200	 0.108	 0.306
No.301: 0.000	 0.000	 0.000	 0.000	 0.248
No.302: 0.000	 0.000	 0.000	 0.108	 0.254
No.303: 0.000	 0.200	 0.200	 0.162	 0.356
No.304: 0.000	 0.000	 0.000	 0.054	 0.258
No.305: 0.000	 0.000	 0.000	 0.000	 0.187
No.306: 0.000	 0.000	 0.000	 0.162	 0.291
No.307: 0.000	 0.000	 0.000	 0.108	 0.281
No.308: 0.000	 0.000	 0.000	 0.054	 0.241
No.309: 0.000	 0.000	 0.000	 0.108	 0.293
No.310: 0.000	 0.000	 0.000	 0.000	 0.221
